doctype,fieldname,fieldtype,part,source
Salary Structure Assignment,income_tax_slab,Link,label,Income Tax Slab
Salary Structure Assignment,company,Link,label,Company
Salary Structure Assignment,payroll_payable_account,Link,label,Payroll Payable Account
Salary Structure Assignment,currency,Link,label,Currency
Salary Structure Assignment,section_break_7,Section Break,label,Base & Variable
Salary Structure Assignment,base,Currency,label,Base
Salary Structure Assignment,variable,Currency,label,Variable
Salary Structure Assignment,amended_from,Link,label,Amended From
Salary Structure Assignment,opening_balances_section,Section Break,label,Opening Balances
Salary Structure Assignment,opening_balances_section,Section Break,description,Set opening balances for earnings and taxes from the previous employer
Salary Structure Assignment,taxable_earnings_till_date,Currency,label,Taxable Earnings Till Date
Salary Structure Assignment,tax_deducted_till_date,Currency,label,Tax Deducted Till Date
Salary Structure Assignment,section_break_17,Section Break,label,Payroll Cost Centers
Salary Structure Assignment,payroll_cost_centers,Table,label,Cost Centers
Payroll Settings,working_days_section,Section Break,label,Working Days and Hours
Payroll Settings,payroll_based_on,Select,label,Calculate Payroll Working Days Based On
Payroll Settings,payroll_based_on,Select,option,Leave
Payroll Settings,payroll_based_on,Select,option,Attendance
Payroll Settings,consider_unmarked_attendance_as,Select,label,Consider Unmarked Attendance As
Payroll Settings,consider_unmarked_attendance_as,Select,option,Present
Payroll Settings,consider_unmarked_attendance_as,Select,option,Absent
Payroll Settings,include_holidays_in_total_working_days,Check,label,Include holidays in Total no. of Working Days
Payroll Settings,include_holidays_in_total_working_days,Check,description,"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day"
Payroll Settings,consider_marked_attendance_on_holidays,Check,label,Consider Marked Attendance on Holidays
Payroll Settings,consider_marked_attendance_on_holidays,Check,description,"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid"
Payroll Settings,max_working_hours_against_timesheet,Float,label,Max working hours against Timesheet
Payroll Settings,daily_wages_fraction_for_half_day,Float,label,Fraction of Daily Salary for Half Day
Payroll Settings,daily_wages_fraction_for_half_day,Float,description,The fraction of daily wages to be paid for half-day attendance
Payroll Settings,column_break_rnoq,Section Break,label,Salary Slip
Payroll Settings,disable_rounded_total,Check,label,Disable Rounded Total
Payroll Settings,disable_rounded_total,Check,description,"If checked, hides and disables Rounded Total field in Salary Slips"
Payroll Settings,show_leave_balances_in_salary_slip,Check,label,Show Leave Balances in Salary Slip
Payroll Settings,email_section,Section Break,label,Email
Payroll Settings,email_salary_slip_to_employee,Check,label,Email Salary Slip to Employee
Payroll Settings,email_salary_slip_to_employee,Check,description,Emails salary slip to employee based on preferred email selected in Employee
Payroll Settings,sender,Link,label,Sender
Payroll Settings,sender_email,Data,label,Sender Email
Payroll Settings,email_template,Link,label,Email Template
Payroll Settings,encrypt_salary_slips_in_emails,Check,label,Encrypt Salary Slips in Emails
Payroll Settings,encrypt_salary_slips_in_emails,Check,description,"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy."
Payroll Settings,password_policy,Data,label,Password Policy
Payroll Settings,password_policy,Data,description,<b>Example:</b> SAL-{first_name}-{date_of_birth.year} <br>This will generate a password like SAL-Jane-1972
Payroll Settings,other_settings_section,Section Break,label,Other Settings
Payroll Settings,process_payroll_accounting_entry_based_on_employee,Check,label,Process Payroll Accounting Entry based on Employee
Payroll Settings,process_payroll_accounting_entry_based_on_employee,Check,description,"If checked, Payroll Payable will be booked against each employee"
Shift Location,location_name,Data,label,Location Name
Shift Location,checkin_radius,Int,label,Checkin Radius
Shift Location,checkin_radius,Int,description,Radius within which check-in is allowed (in meters)
Shift Location,latitude,Float,label,Latitude
Shift Location,longitude,Float,label,Longitude
Shift Location,fetch_geolocation,Button,label,Fetch Geolocation
Shift Location,geolocation,Geolocation,label,Geolocation
Unreconcile Payment,company,Link,label,Company
Unreconcile Payment,voucher_type,Link,label,Voucher Type
Unreconcile Payment,voucher_no,Dynamic Link,label,Voucher No
Unreconcile Payment,get_allocations,Button,label,Get Allocations
Unreconcile Payment,allocations,Table,label,Allocations
Unreconcile Payment,amended_from,Link,label,Amended From
Custom Field,,DocType,doctype_description,Adds a custom field to a DocType
Custom Field,is_system_generated,Check,label,Is System Generated
Custom Field,dt,Link,label,DocType
Custom Field,module,Link,label,Module (for export)
Custom Field,label,Data,label,Label
Custom Field,placeholder,Data,label,Placeholder
Custom Field,label_help,HTML,label,Label Help
Custom Field,fieldname,Data,label,Fieldname
Custom Field,insert_after,Select,label,Insert After
Custom Field,insert_after,Select,description,Select the label after which you want to insert new field.
Custom Field,length,Int,label,Length
Custom Field,link_filters,JSON,label,Link Filters
Custom Field,fieldtype,Select,label,Field Type
Custom Field,fieldtype,Select,option,Autocomplete
Custom Field,fieldtype,Select,option,Attach
Custom Field,fieldtype,Select,option,Attach Image
Custom Field,fieldtype,Select,option,Barcode
Custom Field,fieldtype,Select,option,Button
Custom Field,fieldtype,Select,option,Check
Custom Field,fieldtype,Select,option,Code
Custom Field,fieldtype,Select,option,Color
Custom Field,fieldtype,Select,option,Column Break
Custom Field,fieldtype,Select,option,Currency
Custom Field,fieldtype,Select,option,Data
Custom Field,fieldtype,Select,option,Date
Custom Field,fieldtype,Select,option,Datetime
Custom Field,fieldtype,Select,option,Duration
Custom Field,fieldtype,Select,option,Dynamic Link
Custom Field,fieldtype,Select,option,Float
Custom Field,fieldtype,Select,option,Fold
Custom Field,fieldtype,Select,option,Geolocation
Custom Field,fieldtype,Select,option,Heading
Custom Field,fieldtype,Select,option,HTML
Custom Field,fieldtype,Select,option,HTML Editor
Custom Field,fieldtype,Select,option,Icon
Custom Field,fieldtype,Select,option,Image
Custom Field,fieldtype,Select,option,Int
Custom Field,fieldtype,Select,option,JSON
Custom Field,fieldtype,Select,option,Link
Custom Field,fieldtype,Select,option,Long Text
Custom Field,fieldtype,Select,option,Markdown Editor
Custom Field,fieldtype,Select,option,Password
Custom Field,fieldtype,Select,option,Percent
Custom Field,fieldtype,Select,option,Phone
Custom Field,fieldtype,Select,option,Read Only
Custom Field,fieldtype,Select,option,Rating
Custom Field,fieldtype,Select,option,Section Break
Custom Field,fieldtype,Select,option,Select
Custom Field,fieldtype,Select,option,Signature
Custom Field,fieldtype,Select,option,Small Text
Custom Field,fieldtype,Select,option,Tab Break
Custom Field,fieldtype,Select,option,Table
Custom Field,fieldtype,Select,option,Table MultiSelect
Custom Field,fieldtype,Select,option,Text
Custom Field,fieldtype,Select,option,Text Editor
Custom Field,fieldtype,Select,option,Time
Custom Field,precision,Select,label,Precision
Custom Field,precision,Select,description,Set non-standard precision for a Float or Currency field
Custom Field,precision,Select,option,0
Custom Field,precision,Select,option,1
Custom Field,precision,Select,option,2
Custom Field,precision,Select,option,3
Custom Field,precision,Select,option,4
Custom Field,precision,Select,option,5
Custom Field,precision,Select,option,6
Custom Field,precision,Select,option,7
Custom Field,precision,Select,option,8
Custom Field,precision,Select,option,9
Custom Field,hide_seconds,Check,label,Hide Seconds
Custom Field,hide_days,Check,label,Hide Days
Custom Field,options,Small Text,label,Options
Custom Field,sort_options,Check,label,Sort Options
Custom Field,fetch_from,Small Text,label,Fetch From
Custom Field,fetch_if_empty,Check,label,Fetch on Save if Empty
Custom Field,fetch_if_empty,Check,description,"If unchecked, the value will always be re-fetched on save."
Custom Field,options_help,HTML,label,Options Help
Custom Field,collapsible,Check,label,Collapsible
Custom Field,collapsible_depends_on,Code,label,Collapsible Depends On
Custom Field,default,Text,label,Default Value
Custom Field,depends_on,Code,label,Depends On
Custom Field,mandatory_depends_on,Code,label,Mandatory Depends On
Custom Field,read_only_depends_on,Code,label,Read Only Depends On
Custom Field,non_negative,Check,label,Non Negative
Custom Field,reqd,Check,label,Is Mandatory Field
Custom Field,unique,Check,label,Unique
Custom Field,is_virtual,Check,label,Is Virtual
Custom Field,read_only,Check,label,Read Only
Custom Field,ignore_user_permissions,Check,label,Ignore User Permissions
Custom Field,hidden,Check,label,Hidden
Custom Field,print_hide,Check,label,Print Hide
Custom Field,print_hide_if_no_value,Check,label,Print Hide If No Value
Custom Field,print_width,Data,label,Print Width
Custom Field,no_copy,Check,label,No Copy
Custom Field,allow_on_submit,Check,label,Allow on Submit
Custom Field,in_list_view,Check,label,In List View
Custom Field,in_standard_filter,Check,label,In Standard Filter
Custom Field,in_global_search,Check,label,In Global Search
Custom Field,in_preview,Check,label,In Preview
Custom Field,bold,Check,label,Bold
Custom Field,report_hide,Check,label,Report Hide
Custom Field,search_index,Check,label,Index
Custom Field,allow_in_quick_entry,Check,label,Allow in Quick Entry
Custom Field,ignore_xss_filter,Check,label,Ignore XSS Filter
Custom Field,ignore_xss_filter,Check,description,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field"
Custom Field,translatable,Check,label,Translatable
Custom Field,hide_border,Check,label,Hide Border
Custom Field,show_dashboard,Check,label,Show Dashboard
Custom Field,description,Text,label,Field Description
Custom Field,permlevel,Int,label,Permission Level
Custom Field,width,Data,label,Width
Custom Field,columns,Int,label,Columns
Custom Field,columns,Int,description,Number of columns for a field in a List View or a Grid (Total Columns should be less than 11)
Asset Maintenance Log,asset_maintenance,Link,label,Asset Maintenance
Asset Maintenance Log,naming_series,Select,label,Series
Asset Maintenance Log,naming_series,Select,option,ACC-AML-.YYYY.-
Asset Maintenance Log,asset_name,Read Only,label,Asset Name
Asset Maintenance Log,item_code,Read Only,label,Item Code
Asset Maintenance Log,item_name,Read Only,label,Item Name
Asset Maintenance Log,section_break_5,Section Break,label,Maintenance Details
Asset Maintenance Log,task,Link,label,Task
Asset Maintenance Log,task_name,Data,label,Task Name
Asset Maintenance Log,maintenance_type,Read Only,label,Maintenance Type
Asset Maintenance Log,periodicity,Data,label,Periodicity
Asset Maintenance Log,has_certificate,Check,label,Has Certificate
